column 1,column 2
1585,6.59e-10
1586,6.59e-10
1587,6.59e-10
1588,6.59e-10
1589,6.59e-10
1590,6.59e-10
1591,6.59e-10
1592,6.59e-10
1593,6.59e-10
1594,6.59e-10
1595,6.59e-10
1596,6.60e-10
1597,6.60e-10
1598,6.60e-10
1599,6.60e-10
1600,6.60e-10
1601,6.60e-10
1602,6.60e-10
1603,6.60e-10
1604,6.60e-10
1605,6.60e-10
1606,6.60e-10
1607,6.60e-10
1608,6.60e-10
1609,6.60e-10
1610,6.60e-10
1611,6.60e-10
1612,6.60e-10
1613,6.61e-10
1614,6.61e-10
1615,6.61e-10
1616,6.61e-10
1617,6.61e-10
1618,6.61e-10
1619,6.61e-10
1620,6.61e-10
1621,6.61e-10
1622,6.61e-10
1623,6.61e-10
1624,6.61e-10
1625,6.61e-10
1626,6.61e-10
1627,6.61e-10
1628,6.61e-10
1629,6.61e-10
1630,6.61e-10
1631,6.62e-10
1632,6.62e-10
1633,6.62e-10
1634,6.62e-10
1635,6.62e-10
1636,6.62e-10
1637,6.62e-10
1638,6.62e-10
1639,6.62e-10
1640,6.62e-10
1641,6.62e-10
1642,6.62e-10
1643,6.62e-10
1644,6.62e-10
1645,6.62e-10
1646,6.62e-10
1647,6.62e-10
1648,6.62e-10
1649,6.63e-10
1650,6.63e-10
1651,6.63e-10
1652,6.63e-10
1653,6.63e-10
1654,6.63e-10
1655,6.63e-10
1656,6.63e-10
1657,6.63e-10
1658,6.63e-10
1659,6.63e-10
1660,6.63e-10
1661,6.63e-10
1662,6.63e-10
1663,6.63e-10
1664,6.63e-10
1665,6.63e-10
1666,6.63e-10
1667,6.64e-10
1668,6.64e-10
1669,6.64e-10
1670,6.64e-10
1671,6.64e-10
1672,6.64e-10
1673,6.64e-10
1674,6.64e-10
1675,6.64e-10
1676,6.64e-10
1677,6.64e-10
1678,6.64e-10
1679,6.64e-10
1680,6.64e-10
1681,6.64e-10
1682,6.64e-10
1683,6.64e-10
1684,6.64e-10
1685,6.64e-10
1686,6.65e-10
1687,6.65e-10
1688,6.65e-10
1689,6.65e-10
1690,6.65e-10
1691,6.65e-10
1692,6.65e-10
1693,6.65e-10
1694,6.65e-10
1695,6.65e-10
1696,6.65e-10
1697,6.65e-10
1698,6.65e-10
1699,6.65e-10
1700,6.65e-10
1701,6.65e-10
1702,6.65e-10
1703,6.65e-10
1704,6.65e-10
1705,6.66e-10
1706,6.66e-10
1707,6.66e-10
1708,6.66e-10
1709,6.66e-10
1710,6.66e-10
1711,6.66e-10
1712,6.66e-10
1713,6.66e-10
1714,6.66e-10
1715,6.66e-10
1716,6.66e-10
1717,6.66e-10
1718,6.66e-10
1719,6.66e-10
1720,6.66e-10
1721,6.66e-10
1722,6.66e-10
1723,6.66e-10
1724,6.66e-10
1725,6.67e-10
1726,6.67e-10
1727,6.67e-10
1728,6.67e-10
1729,6.67e-10
1730,6.67e-10
1731,6.67e-10
1732,6.67e-10
1733,6.67e-10
1734,6.67e-10
1735,6.67e-10
1736,6.67e-10
1737,6.67e-10
1738,6.67e-10
1739,6.67e-10
1740,6.67e-10
1741,6.67e-10
1742,6.67e-10
1743,6.67e-10
1744,6.67e-10
1745,6.68e-10
1746,6.68e-10
1747,6.68e-10
1748,6.68e-10
1749,6.68e-10
1750,6.68e-10
1751,6.68e-10
1752,6.68e-10
1753,6.68e-10
1754,6.68e-10
1755,6.68e-10
1756,6.68e-10
1757,6.68e-10
1758,6.68e-10
1759,6.68e-10
1760,6.68e-10
1761,6.68e-10
1762,6.68e-10
1763,6.68e-10
1764,6.68e-10
1765,6.68e-10
1766,6.69e-10
1767,6.69e-10
1768,6.69e-10
1769,6.69e-10
1770,6.69e-10
1771,6.69e-10
1772,6.69e-10
1773,6.69e-10
1774,6.69e-10
1775,6.69e-10
1776,6.69e-10
1777,6.69e-10
1778,6.69e-10
1779,6.69e-10
1780,6.69e-10
1781,6.69e-10
1782,6.69e-10
1783,6.69e-10
1784,6.69e-10
1785,6.69e-10
1786,6.69e-10
1787,6.70e-10
1788,6.70e-10
1789,6.70e-10
1790,6.70e-10
1791,6.70e-10
1792,6.70e-10
1793,6.70e-10
1794,6.70e-10
1795,6.70e-10
1796,6.70e-10
1797,6.70e-10
1798,6.70e-10
1799,6.70e-10
1800,6.70e-10
1801,6.70e-10
1802,6.70e-10
1803,6.70e-10
1804,6.70e-10
1805,6.70e-10
1806,6.70e-10
1807,6.70e-10
1808,6.71e-10
1809,6.71e-10
1810,6.71e-10
1811,6.71e-10
1812,6.71e-10
1813,6.71e-10
1814,6.71e-10
1815,6.71e-10
1816,6.71e-10
1817,6.71e-10
1818,6.71e-10
1819,6.71e-10
1820,6.71e-10
1821,6.71e-10
1822,6.71e-10
1823,6.71e-10
1824,6.71e-10
1825,6.71e-10
1826,6.71e-10
1827,6.71e-10
1828,6.71e-10
1829,6.71e-10
1830,6.72e-10
1831,6.72e-10
1832,6.72e-10
1833,6.72e-10
1834,6.72e-10
1835,6.72e-10
1836,6.72e-10
1837,6.72e-10
1838,6.72e-10
1839,6.72e-10
1840,6.72e-10
1841,6.72e-10
1842,6.72e-10
1843,6.72e-10
1844,6.72e-10
1845,6.72e-10
1846,6.72e-10
1847,6.72e-10
1848,6.72e-10
1849,6.72e-10
1850,6.72e-10
1851,6.72e-10
1852,6.72e-10
1853,6.73e-10
1854,6.73e-10
1855,6.73e-10
1856,6.73e-10
1857,6.73e-10
1858,6.73e-10
1859,6.73e-10
1860,6.73e-10
1861,6.73e-10
1862,6.73e-10
1863,6.73e-10
1864,6.73e-10
1865,6.73e-10
1866,6.73e-10
1867,6.73e-10
1868,6.73e-10
1869,6.73e-10
1870,6.73e-10
1871,6.73e-10
1872,6.73e-10
1873,6.73e-10
1874,6.73e-10
1875,6.73e-10
1876,6.74e-10
1877,6.74e-10
1878,6.74e-10
1879,6.74e-10
1880,6.74e-10
1881,6.74e-10
1882,6.74e-10
1883,6.74e-10
1884,6.74e-10
1885,6.74e-10
1886,6.74e-10
1887,6.74e-10
1888,6.74e-10
1889,6.74e-10
1890,6.74e-10
1891,6.74e-10
1892,6.74e-10
1893,6.74e-10
1894,6.74e-10
1895,6.74e-10
1896,6.74e-10
1897,6.74e-10
1898,6.74e-10
1899,6.75e-10
1900,6.75e-10
1901,6.75e-10
1902,6.75e-10
1903,6.75e-10
1904,6.75e-10
1905,6.75e-10
1906,6.75e-10
1907,6.75e-10
1908,6.75e-10
1909,6.75e-10
1910,6.75e-10
1911,6.75e-10
1912,6.75e-10
1913,6.75e-10
1914,6.75e-10
1915,6.75e-10
1916,6.75e-10
1917,6.75e-10
1918,6.75e-10
1919,6.75e-10
1920,6.75e-10
1921,6.75e-10
1922,6.75e-10
1923,6.76e-10
1924,6.76e-10
1925,6.76e-10
1926,6.76e-10
1927,6.76e-10
1928,6.76e-10
1929,6.76e-10
1930,6.76e-10
1931,6.76e-10
1932,6.76e-10
1933,6.76e-10
1934,6.76e-10
1935,6.76e-10
1936,6.76e-10
1937,6.76e-10
1938,6.76e-10
1939,6.76e-10
1940,6.76e-10
1941,6.76e-10
1942,6.76e-10
1943,6.76e-10
1944,6.76e-10
1945,6.76e-10
1946,6.76e-10
1947,6.76e-10
1948,6.77e-10
1949,6.77e-10
1950,6.77e-10
1951,6.77e-10
1952,6.77e-10
1953,6.77e-10
1954,6.77e-10
1955,6.77e-10
1956,6.77e-10
1957,6.77e-10
1958,6.77e-10
1959,6.77e-10
1960,6.77e-10
1961,6.77e-10
1962,6.77e-10
1963,6.77e-10
1964,6.77e-10
1965,6.77e-10
1966,6.77e-10
1967,6.77e-10
1968,6.77e-10
1969,6.77e-10
1970,6.77e-10
1971,6.77e-10
1972,6.77e-10
1973,6.77e-10
1974,6.78e-10
1975,6.78e-10
1976,6.78e-10
1977,6.78e-10
1978,6.78e-10
1979,6.78e-10
1980,6.78e-10
1981,6.78e-10
1982,6.78e-10
1983,6.78e-10
1984,6.78e-10
1985,6.78e-10
1986,6.78e-10
1987,6.78e-10
1988,6.78e-10
1989,6.78e-10
1990,6.78e-10
1991,6.78e-10
1992,6.78e-10
1993,6.78e-10
1994,6.78e-10
1995,6.78e-10
1996,6.78e-10
1997,6.78e-10
1998,6.78e-10
1999,6.78e-10
2000,6.79e-10
2001,6.79e-10
2002,6.79e-10
2003,6.79e-10
2004,6.79e-10
2005,6.79e-10
2006,6.79e-10
2007,6.79e-10
2008,6.79e-10
2009,6.79e-10
2010,6.79e-10
2011,6.79e-10
2012,6.79e-10
2013,6.79e-10
2014,6.79e-10
2015,6.79e-10
2016,6.79e-10
2017,6.79e-10
2018,6.79e-10
2019,6.79e-10
2020,6.79e-10
2021,6.79e-10
2022,6.79e-10
2023,6.79e-10
2024,6.79e-10
2025,6.79e-10
2026,6.80e-10
2027,6.80e-10
2028,6.80e-10
2029,6.80e-10
2030,6.80e-10
2031,6.80e-10
2032,6.80e-10
2033,6.80e-10
2034,6.80e-10
2035,6.80e-10
2036,6.80e-10
2037,6.80e-10
2038,6.80e-10
2039,6.80e-10
2040,6.80e-10
2041,6.80e-10
2042,6.80e-10
2043,6.80e-10
2044,6.80e-10
2045,6.80e-10
2046,6.80e-10
2047,6.80e-10
2048,6.80e-10
2049,6.80e-10
2050,6.80e-10
2051,6.80e-10
2052,6.80e-10
2053,6.80e-10
2054,6.81e-10
2055,6.81e-10
2056,6.81e-10
2057,6.81e-10
2058,6.81e-10
2059,6.81e-10
2060,6.81e-10
2061,6.81e-10
2062,6.81e-10
2063,6.81e-10
2064,6.81e-10
2065,6.81e-10
2066,6.81e-10
2067,6.81e-10
2068,6.81e-10
2069,6.81e-10
2070,6.81e-10
2071,6.81e-10
2072,6.81e-10
2073,6.81e-10
2074,6.81e-10
2075,6.81e-10
2076,6.81e-10
2077,6.81e-10
2078,6.81e-10
2079,6.81e-10
2080,6.81e-10
2081,6.81e-10
2082,6.82e-10
2083,6.82e-10
2084,6.82e-10
2085,6.82e-10
2086,6.82e-10
2087,6.82e-10
2088,6.82e-10
2089,6.82e-10
2090,6.82e-10
2091,6.82e-10
2092,6.82e-10
2093,6.82e-10
2094,6.82e-10
2095,6.82e-10
2096,6.82e-10
2097,6.82e-10
2098,6.82e-10
2099,6.82e-10
2100,6.82e-10
2101,6.82e-10
2102,6.82e-10
2103,6.82e-10
2104,6.82e-10
2105,6.82e-10
2106,6.82e-10
2107,6.82e-10
2108,6.82e-10
2109,6.82e-10
2110,6.83e-10
2111,6.83e-10
2112,6.83e-10
2113,6.83e-10
2114,6.83e-10
2115,6.83e-10
2116,6.83e-10
2117,6.83e-10
2118,6.83e-10
2119,6.83e-10
2120,6.83e-10
2121,6.83e-10
2122,6.83e-10
2123,6.83e-10
2124,6.83e-10
2125,6.83e-10
2126,6.83e-10
2127,6.83e-10
2128,6.83e-10
2129,6.83e-10
2130,6.83e-10
2131,6.83e-10
2132,6.83e-10
2133,6.83e-10
2134,6.83e-10
2135,6.83e-10
2136,6.83e-10
2137,6.83e-10
2138,6.83e-10
2139,6.83e-10
2140,6.84e-10
2141,6.84e-10
2142,6.84e-10
2143,6.84e-10
2144,6.84e-10
2145,6.84e-10
2146,6.84e-10
2147,6.84e-10
2148,6.84e-10
2149,6.84e-10
2150,6.84e-10
2151,6.84e-10
2152,6.84e-10
2153,6.84e-10
2154,6.84e-10
2155,6.84e-10
2156,6.84e-10
2157,6.84e-10
2158,6.84e-10
2159,6.84e-10
2160,6.84e-10
2161,6.84e-10
2162,6.84e-10
2163,6.84e-10
2164,6.84e-10
2165,6.84e-10
2166,6.84e-10
2167,6.84e-10
2168,6.84e-10
2169,6.84e-10
2170,6.85e-10
2171,6.85e-10
2172,6.85e-10
2173,6.85e-10
2174,6.85e-10
2175,6.85e-10
2176,6.85e-10
2177,6.85e-10
2178,6.85e-10
2179,6.85e-10
2180,6.85e-10
2181,6.85e-10
2182,6.85e-10
2183,6.85e-10
2184,6.85e-10
2185,6.85e-10
2186,6.85e-10
2187,6.85e-10
2188,6.85e-10
2189,6.85e-10
2190,6.85e-10
2191,6.85e-10
2192,6.85e-10
2193,6.85e-10
2194,6.85e-10
2195,6.85e-10
2196,6.85e-10
2197,6.85e-10
2198,6.85e-10
2199,6.85e-10
2200,6.85e-10
2201,6.86e-10
2202,6.86e-10
2203,6.86e-10
2204,6.86e-10
2205,6.86e-10
2206,6.86e-10
2207,6.86e-10
2208,6.86e-10
2209,6.86e-10
2210,6.86e-10
2211,6.86e-10
2212,6.86e-10
2213,6.86e-10
2214,6.86e-10
2215,6.86e-10
2216,6.86e-10
2217,6.86e-10
2218,6.86e-10
2219,6.86e-10
2220,6.86e-10
2221,6.86e-10
2222,6.86e-10
2223,6.86e-10
2224,6.86e-10
2225,6.86e-10
2226,6.86e-10
2227,6.86e-10
2228,6.86e-10
2229,6.86e-10
2230,6.86e-10
2231,6.86e-10
2232,6.86e-10
2233,6.87e-10
2234,6.87e-10
2235,6.87e-10
2236,6.87e-10
2237,6.87e-10
2238,6.87e-10
2239,6.87e-10
2240,6.87e-10
2241,6.87e-10
2242,6.87e-10
2243,6.87e-10
2244,6.87e-10
2245,6.87e-10
2246,6.87e-10
2247,6.87e-10
2248,6.87e-10
2249,6.87e-10
2250,6.87e-10
2251,6.87e-10
2252,6.87e-10
2253,6.87e-10
2254,6.87e-10
2255,6.87e-10
2256,6.87e-10
2257,6.87e-10
2258,6.87e-10
2259,6.87e-10
2260,6.87e-10
2261,6.87e-10
2262,6.87e-10
2263,6.87e-10
2264,6.87e-10
2265,6.87e-10
2266,6.88e-10
2267,6.88e-10
2268,6.88e-10
2269,6.88e-10
2270,6.88e-10
2271,6.88e-10
2272,6.88e-10
2273,6.88e-10
2274,6.88e-10
2275,6.88e-10
2276,6.88e-10
2277,6.88e-10
2278,6.88e-10
2279,6.88e-10
2280,6.88e-10
2281,6.88e-10
2282,6.88e-10
2283,6.88e-10
2284,6.88e-10
2285,6.88e-10
2286,6.88e-10
2287,6.88e-10
2288,6.88e-10
2289,6.88e-10
2290,6.88e-10
2291,6.88e-10
2292,6.88e-10
2293,6.88e-10
2294,6.88e-10
2295,6.88e-10
2296,6.88e-10
2297,6.88e-10
2298,6.88e-10
2299,6.88e-10
2300,6.89e-10
2301,6.89e-10
2302,6.89e-10
2303,6.89e-10
2304,6.89e-10
2305,6.89e-10
2306,6.89e-10
2307,6.89e-10
2308,6.89e-10
2309,6.89e-10
2310,6.89e-10
2311,6.89e-10
2312,6.89e-10
2313,6.89e-10
2314,6.89e-10
2315,6.89e-10
2316,6.89e-10
2317,6.89e-10
2318,6.89e-10
2319,6.89e-10
2320,6.89e-10
2321,6.89e-10
2322,6.89e-10
2323,6.89e-10
2324,6.89e-10
2325,6.89e-10
2326,6.89e-10
2327,6.89e-10
2328,6.89e-10
2329,6.89e-10
2330,6.89e-10
2331,6.89e-10
2332,6.89e-10
2333,6.89e-10
2334,6.89e-10
2335,6.90e-10
2336,6.90e-10
2337,6.90e-10
2338,6.90e-10
2339,6.90e-10
2340,6.90e-10
2341,6.90e-10
2342,6.90e-10
2343,6.90e-10
2344,6.90e-10
2345,6.90e-10
2346,6.90e-10
2347,6.90e-10
2348,6.90e-10
2349,6.90e-10
2350,6.90e-10
2351,6.90e-10
2352,6.90e-10
2353,6.90e-10
2354,6.90e-10
2355,6.90e-10
2356,6.90e-10
2357,6.90e-10
2358,6.90e-10
2359,6.90e-10
2360,6.90e-10
2361,6.90e-10
2362,6.90e-10
2363,6.90e-10
2364,6.90e-10
2365,6.90e-10
2366,6.90e-10
2367,6.90e-10
2368,6.90e-10
2369,6.90e-10
2370,6.90e-10
2371,6.91e-10
2372,6.91e-10
2373,6.91e-10
2374,6.91e-10
2375,6.91e-10
2376,6.91e-10
2377,6.91e-10
2378,6.91e-10
2379,6.91e-10
2380,6.91e-10
2381,6.91e-10
2382,6.91e-10
2383,6.91e-10
2384,6.91e-10
2385,6.91e-10
2386,6.91e-10
2387,6.91e-10
2388,6.91e-10
2389,6.91e-10
2390,6.91e-10
2391,6.91e-10
2392,6.91e-10
2393,6.91e-10
2394,6.91e-10
2395,6.91e-10
2396,6.91e-10
2397,6.91e-10
2398,6.91e-10
2399,6.91e-10
2400,6.91e-10
2401,6.91e-10
2402,6.91e-10
2403,6.91e-10
2404,6.91e-10
2405,6.91e-10
2406,6.91e-10
2407,6.91e-10
2408,6.92e-10
2409,6.92e-10
2410,6.92e-10
2411,6.92e-10
2412,6.92e-10
2413,6.92e-10
2414,6.92e-10
2415,6.92e-10
2416,6.92e-10
2417,6.92e-10
2418,6.92e-10
2419,6.92e-10
2420,6.92e-10
2421,6.92e-10
2422,6.92e-10
2423,6.92e-10
2424,6.92e-10
2425,6.92e-10
2426,6.92e-10
2427,6.92e-10
2428,6.92e-10
2429,6.92e-10
2430,6.92e-10
2431,6.92e-10
2432,6.92e-10
2433,6.92e-10
2434,6.92e-10
2435,6.92e-10
2436,6.92e-10
2437,6.92e-10
2438,6.92e-10
2439,6.92e-10
2440,6.92e-10
2441,6.92e-10
2442,6.92e-10
2443,6.92e-10
2444,6.92e-10
2445,6.92e-10
2446,6.93e-10
2447,6.93e-10
2448,6.93e-10
2449,6.93e-10
2450,6.93e-10
2451,6.93e-10
2452,6.93e-10
2453,6.93e-10
2454,6.93e-10
2455,6.93e-10
2456,6.93e-10
2457,6.93e-10
2458,6.93e-10
2459,6.93e-10
2460,6.93e-10
2461,6.93e-10
2462,6.93e-10
2463,6.93e-10
2464,6.93e-10
2465,6.93e-10
2466,6.93e-10
2467,6.93e-10
2468,6.93e-10
2469,6.93e-10
2470,6.93e-10
2471,6.93e-10
2472,6.93e-10
2473,6.93e-10
2474,6.93e-10
2475,6.93e-10
2476,6.93e-10
2477,6.93e-10
2478,6.93e-10
2479,6.93e-10
2480,6.93e-10
2481,6.93e-10
2482,6.93e-10
2483,6.93e-10
2484,6.93e-10
2485,6.93e-10
2486,6.94e-10
2487,6.94e-10
2488,6.94e-10
2489,6.94e-10
2490,6.94e-10
2491,6.94e-10
2492,6.94e-10
2493,6.94e-10
2494,6.94e-10
2495,6.94e-10
2496,6.94e-10
2497,6.94e-10
2498,6.94e-10
2499,6.94e-10
2500,6.94e-10
2501,6.94e-10
2502,6.94e-10
2503,6.94e-10
2504,6.94e-10
2505,6.94e-10
2506,6.94e-10
2507,6.94e-10
2508,6.94e-10
2509,6.94e-10
2510,6.94e-10
2511,6.94e-10
2512,6.94e-10
2513,6.94e-10
2514,6.94e-10
2515,6.94e-10
2516,6.94e-10
2517,6.94e-10
2518,6.94e-10
2519,6.94e-10
2520,6.94e-10
2521,6.94e-10
2522,6.94e-10
2523,6.94e-10
2524,6.94e-10
2525,6.94e-10
2526,6.95e-10
2527,6.95e-10
2528,6.95e-10
2529,6.95e-10
2530,6.95e-10
2531,6.95e-10
2532,6.95e-10
2533,6.95e-10
2534,6.95e-10
2535,6.95e-10
2536,6.95e-10
2537,6.95e-10
2538,6.95e-10
2539,6.95e-10
2540,6.95e-10
2541,6.95e-10
2542,6.95e-10
2543,6.95e-10
2544,6.95e-10
2545,6.95e-10
2546,6.95e-10
2547,6.95e-10
2548,6.95e-10
2549,6.95e-10
2550,6.95e-10
2551,6.95e-10
2552,6.95e-10
2553,6.95e-10
2554,6.95e-10
2555,6.95e-10
2556,6.95e-10
2557,6.95e-10
2558,6.95e-10
2559,6.95e-10
2560,6.95e-10
2561,6.95e-10
2562,6.95e-10
2563,6.95e-10
2564,6.95e-10
2565,6.95e-10
2566,6.95e-10
2567,6.95e-10
2568,6.96e-10
2569,6.96e-10
2570,6.96e-10
2571,6.96e-10
2572,6.96e-10
2573,6.96e-10
2574,6.96e-10
2575,6.96e-10
2576,6.96e-10
2577,6.96e-10
2578,6.96e-10
2579,6.96e-10
2580,6.96e-10
2581,6.96e-10
2582,6.96e-10
2583,6.96e-10
2584,6.96e-10
2585,6.96e-10
2586,6.96e-10
2587,6.96e-10
2588,6.96e-10
2589,6.96e-10
2590,6.96e-10
2591,6.96e-10
2592,6.96e-10
2593,6.96e-10
2594,6.96e-10
2595,6.96e-10
2596,6.96e-10
2597,6.96e-10
2598,6.96e-10
2599,6.96e-10
2600,6.96e-10
2601,6.96e-10
2602,6.96e-10
2603,6.96e-10
2604,6.96e-10
2605,6.96e-10
2606,6.96e-10
2607,6.96e-10
2608,6.96e-10
2609,6.96e-10
2610,6.96e-10
2611,6.97e-10
2612,6.97e-10
2613,6.97e-10
2614,6.97e-10
2615,6.97e-10
2616,6.97e-10
2617,6.97e-10
2618,6.97e-10
2619,6.97e-10
2620,6.97e-10
2621,6.97e-10
2622,6.97e-10
2623,6.97e-10
2624,6.97e-10
2625,6.97e-10
2626,6.97e-10
2627,6.97e-10
2628,6.97e-10
2629,6.97e-10
2630,6.97e-10
2631,6.97e-10
2632,6.97e-10
2633,6.97e-10
2634,6.97e-10
2635,6.97e-10
2636,6.97e-10
2637,6.97e-10
2638,6.97e-10
2639,6.97e-10
2640,6.97e-10
2641,6.97e-10
2642,6.97e-10
2643,6.97e-10
2644,6.97e-10
2645,6.97e-10
2646,6.97e-10
2647,6.97e-10
2648,6.97e-10
2649,6.97e-10
2650,6.97e-10
2651,6.97e-10
2652,6.97e-10
2653,6.97e-10
2654,6.97e-10
2655,6.97e-10
2656,6.98e-10
2657,6.98e-10
2658,6.98e-10
2659,6.98e-10
2660,6.98e-10
2661,6.98e-10
2662,6.98e-10
2663,6.98e-10
2664,6.98e-10
2665,6.98e-10
2666,6.98e-10
2667,6.98e-10
2668,6.98e-10
2669,6.98e-10
2670,6.98e-10
2671,6.98e-10
2672,6.98e-10
2673,6.98e-10
2674,6.98e-10
2675,6.98e-10
2676,6.98e-10
2677,6.98e-10
2678,6.98e-10
2679,6.98e-10
2680,6.98e-10
2681,6.98e-10
2682,6.98e-10
2683,6.98e-10
2684,6.98e-10
2685,6.98e-10
2686,6.98e-10
2687,6.98e-10
2688,6.98e-10
2689,6.98e-10
2690,6.98e-10
2691,6.98e-10
2692,6.98e-10
2693,6.98e-10
2694,6.98e-10
2695,6.98e-10
2696,6.98e-10
2697,6.98e-10
2698,6.98e-10
2699,6.98e-10
2700,6.98e-10
2701,6.98e-10
2702,6.99e-10
2703,6.99e-10
2704,6.99e-10
2705,6.99e-10
2706,6.99e-10
2707,6.99e-10
2708,6.99e-10
2709,6.99e-10
2710,6.99e-10
2711,6.99e-10
2712,6.99e-10
2713,6.99e-10
2714,6.99e-10
2715,6.99e-10
2716,6.99e-10
2717,6.99e-10
2718,6.99e-10
2719,6.99e-10
2720,6.99e-10
2721,6.99e-10
2722,6.99e-10
2723,6.99e-10
2724,6.99e-10
2725,6.99e-10
2726,6.99e-10
2727,6.99e-10
2728,6.99e-10
2729,6.99e-10
2730,6.99e-10
2731,6.99e-10
2732,6.99e-10
2733,6.99e-10
2734,6.99e-10
2735,6.99e-10
2736,6.99e-10
2737,6.99e-10
2738,6.99e-10
2739,6.99e-10
2740,6.99e-10
2741,6.99e-10
2742,6.99e-10
2743,6.99e-10
2744,6.99e-10
2745,6.99e-10
2746,6.99e-10
2747,6.99e-10
2748,6.99e-10
2749,7.00e-10
2750,7.00e-10
2751,7.00e-10
2752,7.00e-10
2753,7.00e-10
2754,7.00e-10
2755,7.00e-10
2756,7.00e-10
2757,7.00e-10
2758,7.00e-10
2759,7.00e-10
2760,7.00e-10
2761,7.00e-10
2762,7.00e-10
2763,7.00e-10
2764,7.00e-10
2765,7.00e-10
2766,7.00e-10
2767,7.00e-10
2768,7.00e-10
2769,7.00e-10
2770,7.00e-10
2771,7.00e-10
2772,7.00e-10
2773,7.00e-10
2774,7.00e-10
2775,7.00e-10
2776,7.00e-10
2777,7.00e-10
2778,7.00e-10
2779,7.00e-10
2780,7.00e-10
2781,7.00e-10
2782,7.00e-10
2783,7.00e-10
2784,7.00e-10
2785,7.00e-10
2786,7.00e-10
2787,7.00e-10
2788,7.00e-10
2789,7.00e-10
2790,7.00e-10
2791,7.00e-10
2792,7.00e-10
2793,7.00e-10
2794,7.00e-10
2795,7.00e-10
2796,7.00e-10
2797,7.00e-10
2798,7.00e-10
2799,7.01e-10
2800,7.01e-10
2801,7.01e-10
2802,7.01e-10
2803,7.01e-10
2804,7.01e-10
2805,7.01e-10
2806,7.01e-10
2807,7.01e-10
2808,7.01e-10
2809,7.01e-10
2810,7.01e-10
2811,7.01e-10
2812,7.01e-10
2813,7.01e-10
2814,7.01e-10
2815,7.01e-10
2816,7.01e-10
2817,7.01e-10
2818,7.01e-10
2819,7.01e-10
2820,7.01e-10
2821,7.01e-10
2822,7.01e-10
2823,7.01e-10
2824,7.01e-10
2825,7.01e-10
2826,7.01e-10
2827,7.01e-10
2828,7.01e-10
2829,7.01e-10
2830,7.01e-10
2831,7.01e-10
2832,7.01e-10
2833,7.01e-10
2834,7.01e-10
2835,7.01e-10
2836,7.01e-10
2837,7.01e-10
2838,7.01e-10
2839,7.01e-10
2840,7.01e-10
2841,7.01e-10
2842,7.01e-10
2843,7.01e-10
2844,7.01e-10
2845,7.01e-10
2846,7.01e-10
2847,7.01e-10
2848,7.01e-10
2849,7.01e-10
2850,7.02e-10
2851,7.02e-10
2852,7.02e-10
2853,7.02e-10
2854,7.02e-10
2855,7.02e-10
2856,7.02e-10
2857,7.02e-10
2858,7.02e-10
2859,7.02e-10
2860,7.02e-10
2861,7.02e-10
2862,7.02e-10
2863,7.02e-10
2864,7.02e-10
2865,7.02e-10
2866,7.02e-10
2867,7.02e-10
2868,7.02e-10
2869,7.02e-10
2870,7.02e-10
2871,7.02e-10
2872,7.02e-10
2873,7.02e-10
2874,7.02e-10
2875,7.02e-10
2876,7.02e-10
2877,7.02e-10
2878,7.02e-10
2879,7.02e-10
2880,7.02e-10
2881,7.02e-10
2882,7.02e-10
2883,7.02e-10
2884,7.02e-10
2885,7.02e-10
2886,7.02e-10
2887,7.02e-10
2888,7.02e-10
2889,7.02e-10
2890,7.02e-10
2891,7.02e-10
2892,7.02e-10
2893,7.02e-10
2894,7.02e-10
2895,7.02e-10
2896,7.02e-10
2897,7.02e-10
2898,7.02e-10
2899,7.02e-10
2900,7.02e-10
2901,7.02e-10
2902,7.02e-10
2903,7.03e-10
2904,7.03e-10
2905,7.03e-10
2906,7.03e-10
2907,7.03e-10
2908,7.03e-10
2909,7.03e-10
2910,7.03e-10
2911,7.03e-10
2912,7.03e-10
2913,7.03e-10
2914,7.03e-10
2915,7.03e-10
2916,7.03e-10
2917,7.03e-10
2918,7.03e-10
2919,7.03e-10
2920,7.03e-10
2921,7.03e-10
2922,7.03e-10
2923,7.03e-10
2924,7.03e-10
2925,7.03e-10
2926,7.03e-10
2927,7.03e-10
2928,7.03e-10
2929,7.03e-10
2930,7.03e-10
2931,7.03e-10
2932,7.03e-10
2933,7.03e-10
2934,7.03e-10
2935,7.03e-10
2936,7.03e-10
2937,7.03e-10
2938,7.03e-10
2939,7.03e-10
2940,7.03e-10
2941,7.03e-10
2942,7.03e-10
2943,7.03e-10
2944,7.03e-10
2945,7.03e-10
2946,7.03e-10
2947,7.03e-10
2948,7.03e-10
2949,7.03e-10
2950,7.03e-10
2951,7.03e-10
2952,7.03e-10
2953,7.03e-10
2954,7.03e-10
2955,7.03e-10
2956,7.03e-10
2957,7.04e-10
2958,7.04e-10
2959,7.04e-10
2960,7.04e-10
2961,7.04e-10
2962,7.04e-10
2963,7.04e-10
2964,7.04e-10
2965,7.04e-10
2966,7.04e-10
2967,7.04e-10
2968,7.04e-10
2969,7.04e-10
2970,7.04e-10
2971,7.04e-10
2972,7.04e-10
2973,7.04e-10
2974,7.04e-10
2975,7.04e-10
2976,7.04e-10
2977,7.04e-10
2978,7.04e-10
2979,7.04e-10
2980,7.04e-10
2981,7.04e-10
2982,7.04e-10
2983,7.04e-10
